"Species","Region","Ymi","Ymax","K","Titulo","Title"
"Pachycerianthus spp","Corredor",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pachycerianthus spp en Corredor"
"Pachycerianthus spp","Loreto",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pachycerianthus spp en Loreto"
"Pachycerianthus spp","Santa Rosalia",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pachycerianthus spp en Santa Rosalia"
"Pacifigorgia agassizii","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Alto Golfo"
"Pacifigorgia agassizii","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Bahia Banderas"
"Pacifigorgia agassizii","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Cabo Pulmo"
"Pacifigorgia agassizii","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Corredor"
"Pacifigorgia agassizii","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Islas Marias"
"Pacifigorgia agassizii","La Paz",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en La Paz"
"Pacifigorgia agassizii","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en La Ventana"
"Pacifigorgia agassizii","Loreto",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Loreto"
"Pacifigorgia agassizii","Los Cabos",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Los Cabos"
"Pacifigorgia agassizii","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia agassizii en Santa Rosalia"
"Pacifigorgia arenata","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia arenata en Bahia Banderas"
"Pacifigorgia arenata","Corredor",2013,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia arenata en Corredor"
"Pacifigorgia arenata","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia arenata en Islas Marias"
"Pacifigorgia arenata","La Paz",2006,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia arenata en La Paz"
"Pacifigorgia arenata","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia arenata en La Ventana"
"Pacifigorgia arenata","Los Cabos",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia arenata en Los Cabos"
"Pacifigorgia englemanni","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia englemanni en Huatulco"
"Pacifigorgia exilis","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en Alto Golfo"
"Pacifigorgia exilis","Cabo Pulmo",2015,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en Cabo Pulmo"
"Pacifigorgia exilis","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en Corredor"
"Pacifigorgia exilis","La Paz",1998,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en La Paz"
"Pacifigorgia exilis","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en La Ventana"
"Pacifigorgia exilis","Loreto",1999,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en Loreto"
"Pacifigorgia exilis","Los Cabos",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en Los Cabos"
"Pacifigorgia exilis","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia exilis en Santa Rosalia"
"Pacifigorgia gracilis","Alto Golfo",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Alto Golfo"
"Pacifigorgia gracilis","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Bahia Banderas"
"Pacifigorgia gracilis","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Corredor"
"Pacifigorgia gracilis","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Islas Marias"
"Pacifigorgia gracilis","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en La Paz"
"Pacifigorgia gracilis","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en La Ventana"
"Pacifigorgia gracilis","Loreto",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Loreto"
"Pacifigorgia gracilis","Los Cabos",2010,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Los Cabos"
"Pacifigorgia gracilis","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia gracilis en Santa Rosalia"
"Pacifigorgia media","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia media en Bahia Banderas"
"Pacifigorgia media","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia media en Cabo Pulmo"
"Pacifigorgia media","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia media en Islas Marias"
"Pacifigorgia media","Los Cabos",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia media en Los Cabos"
"Pacifigorgia pulchra","Alto Golfo",2009,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia pulchra en Alto Golfo"
"Pacifigorgia pulchra","Corredor",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia pulchra en Corredor"
"Pacifigorgia pulchra","La Paz",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia pulchra en La Paz"
"Pacifigorgia pulchra","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia pulchra en La Ventana"
"Pacifigorgia pulchra","Loreto",2006,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia pulchra en Loreto"
"Pacifigorgia pulchra","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia pulchra en Santa Rosalia"
"Pacifigorgia rutila","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia rutila en Huatulco"
"Pacifigorgia sp1","Alto Golfo",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Alto Golfo"
"Pacifigorgia sp1","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Bahia Banderas"
"Pacifigorgia sp1","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Cabo Pulmo"
"Pacifigorgia sp1","Corredor",2006,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Corredor"
"Pacifigorgia sp1","La Paz",2006,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en La Paz"
"Pacifigorgia sp1","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en La Ventana"
"Pacifigorgia sp1","Loreto",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Loreto"
"Pacifigorgia sp1","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Los Cabos"
"Pacifigorgia sp1","Santa Rosalia",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp1 en Santa Rosalia"
"Pacifigorgia sp2","Cabo Pulmo",2012,2012,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp2 en Cabo Pulmo"
"Pacifigorgia sp2","Los Cabos",2013,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp2 en Los Cabos"
"Pacifigorgia sp3","Los Cabos",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp3 en Los Cabos"
"Pacifigorgia sp4","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia sp4 en Revillagigedo"
"Pacifigorgia stenobrochis","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia stenobrochis en Huatulco"
"Pacifigorgia stenobrochis","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pacifigorgia stenobrochis en Islas Marias"
"Paguroidea sp1","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paguroidea sp1 en Islas Marias"
"Panulirus inflatus","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Alto Golfo"
"Panulirus inflatus","Cabo Pulmo",2009,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Cabo Pulmo"
"Panulirus inflatus","Corredor",2011,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Corredor"
"Panulirus inflatus","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Islas Marias"
"Panulirus inflatus","La Paz",2000,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en La Paz"
"Panulirus inflatus","La Ventana",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en La Ventana"
"Panulirus inflatus","Loreto",2000,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Loreto"
"Panulirus inflatus","Los Cabos",2009,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Los Cabos"
"Panulirus inflatus","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus inflatus en Santa Rosalia"
"Panulirus penicillatus","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Panulirus penicillatus en Revillagigedo"
"Paralabrax auroguttatus","Alto Golfo",1999,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax auroguttatus en Alto Golfo"
"Paralabrax auroguttatus","La Paz",2001,2001,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax auroguttatus en La Paz"
"Paralabrax auroguttatus","Loreto",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax auroguttatus en Loreto"
"Paralabrax auroguttatus","Santa Rosalia",2009,2009,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax auroguttatus en Santa Rosalia"
"Paralabrax maculatofasciatus","Alto Golfo",2005,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax maculatofasciatus en Alto Golfo"
"Paralabrax maculatofasciatus","Corredor",1999,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax maculatofasciatus en Corredor"
"Paralabrax maculatofasciatus","La Paz",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax maculatofasciatus en La Paz"
"Paralabrax maculatofasciatus","Loreto",2001,2008,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax maculatofasciatus en Loreto"
"Paralabrax maculatofasciatus","Los Cabos",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax maculatofasciatus en Los Cabos"
"Paralabrax maculatofasciatus","Santa Rosalia",1999,1999,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax maculatofasciatus en Santa Rosalia"
"Paralabrax spp","Loreto",1998,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paralabrax spp en Loreto"
"Paranthias colonus","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Alto Golfo"
"Paranthias colonus","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Bahia Banderas"
"Paranthias colonus","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Cabo Pulmo"
"Paranthias colonus","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Corredor"
"Paranthias colonus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Huatulco"
"Paranthias colonus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Islas Marias"
"Paranthias colonus","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en La Paz"
"Paranthias colonus","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en La Ventana"
"Paranthias colonus","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Loreto"
"Paranthias colonus","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Los Cabos"
"Paranthias colonus","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Revillagigedo"
"Paranthias colonus","Santa Rosalia",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Paranthias colonus en Santa Rosalia"
"Pareques fuscovittatus","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Alto Golfo"
"Pareques fuscovittatus","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Bahia Banderas"
"Pareques fuscovittatus","Cabo Pulmo",2009,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Cabo Pulmo"
"Pareques fuscovittatus","Corredor",2001,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Corredor"
"Pareques fuscovittatus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Huatulco"
"Pareques fuscovittatus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Islas Marias"
"Pareques fuscovittatus","La Paz",2009,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en La Paz"
"Pareques fuscovittatus","La Ventana",1999,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en La Ventana"
"Pareques fuscovittatus","Loreto",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Loreto"
"Pareques fuscovittatus","Los Cabos",2009,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Los Cabos"
"Pareques fuscovittatus","Santa Rosalia",1999,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pareques fuscovittatus en Santa Rosalia"
"Pavona clavus","La Ventana",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona clavus en La Ventana"
"Pavona clavus","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona clavus en Revillagigedo"
"Pavona duerdeni","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona duerdeni en Bahia Banderas"
"Pavona duerdeni","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona duerdeni en Cabo Pulmo"
"Pavona duerdeni","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona duerdeni en Islas Marias"
"Pavona gigantea","Alto Golfo",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Alto Golfo"
"Pavona gigantea","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Bahia Banderas"
"Pavona gigantea","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Cabo Pulmo"
"Pavona gigantea","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Corredor"
"Pavona gigantea","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Huatulco"
"Pavona gigantea","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Islas Marias"
"Pavona gigantea","La Paz",2003,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en La Paz"
"Pavona gigantea","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en La Ventana"
"Pavona gigantea","Loreto",2001,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Loreto"
"Pavona gigantea","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Los Cabos"
"Pavona gigantea","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Revillagigedo"
"Pavona gigantea","Santa Rosalia",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona gigantea en Santa Rosalia"
"Pavona varians","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona varians en Bahia Banderas"
"Pavona varians","Cabo Pulmo",2013,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona varians en Cabo Pulmo"
"Pavona varians","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pavona varians en Huatulco"
"Pentaceraster cumingi","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Alto Golfo"
"Pentaceraster cumingi","Cabo Pulmo",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Cabo Pulmo"
"Pentaceraster cumingi","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Corredor"
"Pentaceraster cumingi","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Huatulco"
"Pentaceraster cumingi","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en La Paz"
"Pentaceraster cumingi","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en La Ventana"
"Pentaceraster cumingi","Loreto",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Loreto"
"Pentaceraster cumingi","Los Cabos",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Los Cabos"
"Pentaceraster cumingi","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pentaceraster cumingi en Santa Rosalia"
"Percnon gibbesi","Alto Golfo",2013,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Alto Golfo"
"Percnon gibbesi","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Cabo Pulmo"
"Percnon gibbesi","Corredor",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Corredor"
"Percnon gibbesi","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Islas Marias"
"Percnon gibbesi","La Paz",2006,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en La Paz"
"Percnon gibbesi","La Ventana",2013,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en La Ventana"
"Percnon gibbesi","Loreto",2007,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Loreto"
"Percnon gibbesi","Los Cabos",2012,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Los Cabos"
"Percnon gibbesi","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Revillagigedo"
"Percnon gibbesi","Santa Rosalia",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Percnon gibbesi en Santa Rosalia"
"Pharia pyramidatus","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Alto Golfo"
"Pharia pyramidatus","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Bahia Banderas"
"Pharia pyramidatus","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Cabo Pulmo"
"Pharia pyramidatus","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Corredor"
"Pharia pyramidatus","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Huatulco"
"Pharia pyramidatus","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Islas Marias"
"Pharia pyramidatus","La Paz",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en La Paz"
"Pharia pyramidatus","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en La Ventana"
"Pharia pyramidatus","Loreto",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Loreto"
"Pharia pyramidatus","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Los Cabos"
"Pharia pyramidatus","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pharia pyramidatus en Santa Rosalia"
"Phataria unifascialis","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Alto Golfo"
"Phataria unifascialis","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Bahia Banderas"
"Phataria unifascialis","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Cabo Pulmo"
"Phataria unifascialis","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Corredor"
"Phataria unifascialis","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Huatulco"
"Phataria unifascialis","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Islas Marias"
"Phataria unifascialis","La Paz",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en La Paz"
"Phataria unifascialis","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en La Ventana"
"Phataria unifascialis","Loreto",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Loreto"
"Phataria unifascialis","Los Cabos",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Los Cabos"
"Phataria unifascialis","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phataria unifascialis en Santa Rosalia"
"Phyllangia consagensis","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phyllangia consagensis en Alto Golfo"
"Phyllangia consagensis","Loreto",2009,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phyllangia consagensis en Loreto"
"Phyllangia consagensis","Santa Rosalia",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Phyllangia consagensis en Santa Rosalia"
"Pinctada mazatlanica","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Alto Golfo"
"Pinctada mazatlanica","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Bahia Banderas"
"Pinctada mazatlanica","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Cabo Pulmo"
"Pinctada mazatlanica","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Corredor"
"Pinctada mazatlanica","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Huatulco"
"Pinctada mazatlanica","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Islas Marias"
"Pinctada mazatlanica","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en La Paz"
