MMID,Short_Title,Keywords,Author,Institution,Dataset_Available,Subject_name,Area,Region,Location,Start_Year,End_Year,Data_Time_Points,Unit_Type,Temporal_Resolution,Spatial_Resolution,Dataset_Title,Compilation_Title,Publication_Year,Reference,Available_Metadata,Metadata_name,User_Contact,Institution_Type,Research_Fund,Research_Field,SE_Interaction,Data_Uncertanty,Notes,Lat,Long
379,Reconstructed Catch of Thunnus obesus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Thunnus obesus,Andres Cisneros-Montemayor,SAU,1,Thunnus obesus,Atlantic,NA,NA,1954,2010,32,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=28,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-91
380,Reconstructed Catch of Istiophoridae in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Istiophoridae,Andres Cisneros-Montemayor,SAU,1,Istiophoridae,Atlantic,NA,NA,1967,2010,29,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=29,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-87
381,Reconstructed Catch of Pogonias cromis in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Pogonias cromis,Andres Cisneros-Montemayor,SAU,1,Pogonias cromis,Atlantic,NA,NA,1964,2010,47,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=30,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-96
382,Reconstructed Catch of Mycteroperca bonaci in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Mycteroperca bonaci,Andres Cisneros-Montemayor,SAU,1,Mycteroperca bonaci,Atlantic,NA,NA,1954,1966,5,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=31,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,23,-97
383,Reconstructed Catch of Menippe mercenaria in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Menippe mercenaria,Andres Cisneros-Montemayor,SAU,1,Menippe mercenaria,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=32,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-94
384,Reconstructed Catch of Thunnus atlanticus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Thunnus atlanticus,Andres Cisneros-Montemayor,SAU,1,Thunnus atlanticus,Atlantic,NA,NA,1985,2000,7,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=33,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-93
385,Reconstructed Catch of Carcharhinus limbatus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Carcharhinus limbatus,Andres Cisneros-Montemayor,SAU,1,Carcharhinus limbatus,Atlantic,NA,NA,1994,1994,1,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=34,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-96
386,Reconstructed Catch of Callinectes sapidus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Callinectes sapidus,Andres Cisneros-Montemayor,SAU,1,Callinectes sapidus,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=35,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,25,-91
387,Reconstructed Catch of Makaira nigricans in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Makaira nigricans,Andres Cisneros-Montemayor,SAU,1,Makaira nigricans,Atlantic,NA,NA,1954,2010,32,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=36,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,21,-95
388,Reconstructed Catch of Caranx crysos in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Caranx crysos,Andres Cisneros-Montemayor,SAU,1,Caranx crysos,Atlantic,NA,NA,1954,2010,11,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=37,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,23,-89
389,Reconstructed Catch of Prionace glauca in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Prionace glauca,Andres Cisneros-Montemayor,SAU,1,Prionace glauca,Atlantic,NA,NA,1986,2010,16,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=38,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,23,-94
390,Reconstructed Catch of Joturus pichardi in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Joturus pichardi,Andres Cisneros-Montemayor,SAU,1,Joturus pichardi,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=39,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-93
391,Reconstructed Catch of Panulirus argus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Panulirus argus,Andres Cisneros-Montemayor,SAU,1,Panulirus argus,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=40,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,24,-87
392,Reconstructed Catch of Bivalvia in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Bivalvia,Andres Cisneros-Montemayor,SAU,1,Bivalvia,Atlantic,NA,NA,1964,2010,47,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=41,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-92
393,Reconstructed Catch of Rachycentron canadum in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Rachycentron canadum,Andres Cisneros-Montemayor,SAU,1,Rachycentron canadum,Atlantic,NA,NA,1970,2010,41,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=42,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,25,-90
394,Reconstructed Catch of Rachycentridae in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Rachycentridae,Andres Cisneros-Montemayor,SAU,1,Rachycentridae,Atlantic,NA,NA,1970,2010,41,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=43,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-91
395,Reconstructed Catch of Coryphaena hippurus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Coryphaena hippurus,Andres Cisneros-Montemayor,SAU,1,Coryphaena hippurus,Atlantic,NA,NA,1964,2010,43,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=44,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,25,-96
396,Reconstructed Catch of Octopus vulgaris in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Octopus vulgaris,Andres Cisneros-Montemayor,SAU,1,Octopus vulgaris,Atlantic,NA,NA,1958,2010,53,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=45,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-96
397,Reconstructed Catch of Centropomus undecimalis in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Centropomus undecimalis,Andres Cisneros-Montemayor,SAU,1,Centropomus undecimalis,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=46,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-95
398,Reconstructed Catch of Decapoda in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Decapoda,Andres Cisneros-Montemayor,SAU,1,Decapoda,Atlantic,NA,NA,1964,1974,7,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=47,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,21,-96
399,Reconstructed Catch of Trichiuridae in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Trichiuridae,Andres Cisneros-Montemayor,SAU,1,Trichiuridae,Atlantic,NA,NA,1998,2010,11,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=48,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-94
400,Reconstructed Catch of Coryphaena in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Coryphaena,Andres Cisneros-Montemayor,SAU,1,Coryphaena,Atlantic,NA,NA,1964,2010,46,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=49,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,21,-96
401,Reconstructed Catch of Sciaenidae in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Sciaenidae,Andres Cisneros-Montemayor,SAU,1,Sciaenidae,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=50,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,23,-94
402,Reconstructed Catch of Harengula in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Harengula,Andres Cisneros-Montemayor,SAU,1,Harengula,Atlantic,NA,NA,2005,2010,6,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=51,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,25,-91
403,Reconstructed Catch of Pleuronectiformes in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Pleuronectiformes,Andres Cisneros-Montemayor,SAU,1,Pleuronectiformes,Atlantic,NA,NA,1964,2010,42,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=52,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,24,-90
404,Reconstructed Catch of Mugil cephalus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Mugil cephalus,Andres Cisneros-Montemayor,SAU,1,Mugil cephalus,Atlantic,NA,NA,1962,2010,49,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=53,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-92
405,Reconstructed Catch of Sphyraena barracuda in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Sphyraena barracuda,Andres Cisneros-Montemayor,SAU,1,Sphyraena barracuda,Atlantic,NA,NA,1954,1966,5,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=54,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,21,-88
406,Reconstructed Catch of Mugil in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Mugil,Andres Cisneros-Montemayor,SAU,1,Mugil,Atlantic,NA,NA,2005,2010,6,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=55,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-92
407,Reconstructed Catch of Lutjanus griseus in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Lutjanus griseus,Andres Cisneros-Montemayor,SAU,1,Lutjanus griseus,Atlantic,NA,NA,1954,2010,11,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=56,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,25,-96
408,Reconstructed Catch of Haemulon in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Haemulon,Andres Cisneros-Montemayor,SAU,1,Haemulon,Atlantic,NA,NA,1954,2010,11,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=57,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-92
409,Reconstructed Catch of Haemulidae in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Haemulidae,Andres Cisneros-Montemayor,SAU,1,Haemulidae,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=58,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,22,-96
410,Reconstructed Catch of Menticirrhus littoralis in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Menticirrhus littoralis,Andres Cisneros-Montemayor,SAU,1,Menticirrhus littoralis,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=59,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,25,-97
411,Reconstructed Catch of Sphyrna in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Sphyrna,Andres Cisneros-Montemayor,SAU,1,Sphyrna,Atlantic,NA,NA,1994,2010,7,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=60,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,21,-88
412,Reconstructed Catch of Clupeiformes in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Clupeiformes,Andres Cisneros-Montemayor,SAU,1,Clupeiformes,Atlantic,NA,NA,1964,2006,43,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=61,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,24,-96
413,Reconstructed Catch of Caranx in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Caranx,Andres Cisneros-Montemayor,SAU,1,Caranx,Atlantic,NA,NA,1962,2010,49,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=62,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,24,-94
414,Reconstructed Catch of Carangidae in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Carangidae,Andres Cisneros-Montemayor,SAU,1,Carangidae,Atlantic,NA,NA,1950,2010,61,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=63,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-97
415,Reconstructed Catch of Calamus bajonado in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Calamus bajonado,Andres Cisneros-Montemayor,SAU,1,Calamus bajonado,Atlantic,NA,NA,1954,1966,5,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=64,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,23,-91
416,Reconstructed Catch of Scomberomorus cavalla in Mexico (Atlantic),Captura;  Reconstruida;  Atlantico;  Industrial;  Subsistencia; Artesanal; Deportiva;  Scomberomorus cavalla,Andres Cisneros-Montemayor,SAU,1,Scomberomorus cavalla,Atlantic,NA,NA,1964,2010,47,Weight,Year,Area,SAU eeZ 944 v1-43,"Unreported Marine Fisheries Catch in Mexico, 1950-2010",2013,http://www.seaaroundus.org/data/#/eez/944?chart=catch-chart&dimension=taxon&measure=tonnage&limit=65,NO,NA,Juliano Palacios; jepa88@gmail.com,Academic,Private,Fisheries,Benefits,NA,NA,20,-95
