"","Scientific name","State/Province","Vernacular name","Min","Max","Inicio","Inicio_I","Key"
"834",NA,"Campeche","Actinopterigio,Lenguado,",1988,1988,"Presencia de NA en Campeche","Presencia de Actinopterigio,Lenguado, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado,"
"835",NA,"Campeche","Actinopterigio,Mariposa,",1987,1987,"Presencia de NA en Campeche","Presencia de Actinopterigio,Mariposa, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Mariposa,"
"836",NA,"Campeche","Actinopterigio,Mojarra,",1987,1995,"Presencia de NA en Campeche","Presencia de Actinopterigio,Mojarra, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Mojarra,"
"837",NA,"Campeche","Actinopterigio,Peluquero,",1987,1994,"Presencia de NA en Campeche","Presencia de Actinopterigio,Peluquero, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Peluquero,"
"838",NA,"Campeche","Actinopterigio,Pez sapo,",1987,1987,"Presencia de NA en Campeche","Presencia de Actinopterigio,Pez sapo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Pez sapo,"
"839",NA,"Campeche","Actinopterigio,Ronco,",1987,1987,"Presencia de NA en Campeche","Presencia de Actinopterigio,Ronco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco,"
"840",NA,"Campeche","Actinopterigio,Rubio,",1987,1987,"Presencia de NA en Campeche","Presencia de Actinopterigio,Rubio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Rubio,"
"841",NA,"Campeche","Actinopterigio,Serrano,",1987,1987,"Presencia de NA en Campeche","Presencia de Actinopterigio,Serrano, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Serrano,"
"842",NA,"Campeche","Anchoa,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Anchoa,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Anchoa,Actinopterigio,"
"843",NA,"Campeche","Aní©mona,Cnidario,",1984,1984,"Presencia de NA en Campeche","Presencia de Aní©mona,Cnidario, en Campeche","Abundancia; Ecologia; Bentos; Historico; Aní©mona,Cnidario,"
"844",NA,"Campeche","Araí±a de mar",1984,1984,"Presencia de NA en Campeche","Presencia de Araí±a de mar en Campeche","Abundancia; Ecologia; Bentos; Historico; Araí±a de mar"
"845",NA,"Campeche","Ascidia",1987,1987,"Presencia de NA en Campeche","Presencia de Ascidia en Campeche","Abundancia; Ecologia; Bentos; Historico; Ascidia"
"846",NA,"Campeche","Barbudo,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Barbudo,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Barbudo,Actinopterigio,"
"847",NA,"Campeche","Bivalvo,Molusco,",1984,1997,"Presencia de NA en Campeche","Presencia de Bivalvo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"848",NA,"Campeche","Blanquillo,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Blanquillo,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Blanquillo,Actinopterigio,"
"849",NA,"Campeche","Braquií_podo",1983,1983,"Presencia de NA en Campeche","Presencia de Braquií_podo en Campeche","Abundancia; Ecologia; Bentos; Historico; Braquií_podo"
"850",NA,"Campeche","Calamar,Molusco,",1983,1997,"Presencia de NA en Campeche","Presencia de Calamar,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Calamar,Molusco,"
"851",NA,"Campeche","Camarí_n mantis",1983,1983,"Presencia de NA en Campeche","Presencia de Camarí_n mantis en Campeche","Abundancia; Ecologia; Bentos; Historico; Camarí_n mantis"
"852",NA,"Campeche","Cangrejo",1983,1995,"Presencia de NA en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"853",NA,"Campeche","Cangrejo hermitaí±o",1983,1987,"Presencia de NA en Campeche","Presencia de Cangrejo hermitaí±o en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"854",NA,"Campeche","Chile,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Chile,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Chile,Actinopterigio,"
"855",NA,"Campeche","Cnidario",1983,1983,"Presencia de NA en Campeche","Presencia de Cnidario en Campeche","Abundancia; Ecologia; Bentos; Historico; Cnidario"
"856",NA,"Campeche","Cnidario,Aní©mona,",1983,1997,"Presencia de NA en Campeche","Presencia de Cnidario,Aní©mona, en Campeche","Abundancia; Ecologia; Bentos; Historico; Cnidario,Aní©mona,"
"857",NA,"Campeche","Cnidario,Coral blando,",1997,1997,"Presencia de NA en Campeche","Presencia de Cnidario,Coral blando, en Campeche","Abundancia; Ecologia; Bentos; Historico; Cnidario,Coral blando,"
"858",NA,"Campeche","Cofre,Actinopterigio,",1987,1988,"Presencia de NA en Campeche","Presencia de Cofre,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Cofre,Actinopterigio,"
"859",NA,"Campeche","Cordado",1987,1987,"Presencia de NA en Campeche","Presencia de Cordado en Campeche","Abundancia; Ecologia; Bentos; Historico; Cordado"
"860",NA,"Campeche","Corvina,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Corvina,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Corvina,Actinopterigio,"
"861",NA,"Campeche","Ctení_foro",1997,1997,"Presencia de NA en Campeche","Presencia de Ctení_foro en Campeche","Abundancia; Ecologia; Bentos; Historico; Ctení_foro"
"862",NA,"Campeche","Decíçpodo",1983,1997,"Presencia de NA en Campeche","Presencia de Decíçpodo en Campeche","Abundancia; Ecologia; Bentos; Historico; Decíçpodo"
"863",NA,"Campeche","Elasmobranquio",1994,1994,"Presencia de NA en Campeche","Presencia de Elasmobranquio en Campeche","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio"
"864",NA,"Campeche","Elasmobranquio,Raya,",1987,1995,"Presencia de NA en Campeche","Presencia de Elasmobranquio,Raya, en Campeche","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya,"
"865",NA,"Campeche","Elasmobranquio,Tiburí_n martillo,",1987,1987,"Presencia de NA en Campeche","Presencia de Elasmobranquio,Tiburí_n martillo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Tiburí_n martillo,"
"866",NA,"Campeche","Equinodermo",1995,1995,"Presencia de NA en Campeche","Presencia de Equinodermo en Campeche","Abundancia; Ecologia; Bentos; Historico; Equinodermo"
"867",NA,"Campeche","Equinodermo,Erizo de mar,",1984,1984,"Presencia de NA en Campeche","Presencia de Equinodermo,Erizo de mar, en Campeche","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Erizo de mar,"
"868",NA,"Campeche","Equinodermo,Estrella de mar,",1987,1987,"Presencia de NA en Campeche","Presencia de Equinodermo,Estrella de mar, en Campeche","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Estrella de mar,"
"869",NA,"Campeche","Equinodermo,Holoturoideo,Pepino de mar,",1983,1984,"Presencia de NA en Campeche","Presencia de Equinodermo,Holoturoideo,Pepino de mar, en Campeche","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Holoturoideo,Pepino de mar,"
"870",NA,"Campeche","Equinodermo,Lirio de mar,",1983,1997,"Presencia de NA en Campeche","Presencia de Equinodermo,Lirio de mar, en Campeche","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Lirio de mar,"
"871",NA,"Campeche","Erizo de mar,Equinodermo,",1987,1988,"Presencia de NA en Campeche","Presencia de Erizo de mar,Equinodermo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Erizo de mar,Equinodermo,"
"872",NA,"Campeche","Erizo de mar,Equinodermo,Equinoide,",1984,1984,"Presencia de NA en Campeche","Presencia de Erizo de mar,Equinodermo,Equinoide, en Campeche","Abundancia; Ecologia; Bentos; Historico; Erizo de mar,Equinodermo,Equinoide,"
"873",NA,"Campeche","Erizo,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Erizo,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Erizo,Actinopterigio,"
"874",NA,"Campeche","Esponja marina,Esponja,",1983,1994,"Presencia de NA en Campeche","Presencia de Esponja marina,Esponja, en Campeche","Abundancia; Ecologia; Bentos; Historico; Esponja marina,Esponja,"
"875",NA,"Campeche","Estrella de mar,Asteroideo,Equinodermo,",1983,1984,"Presencia de NA en Campeche","Presencia de Estrella de mar,Asteroideo,Equinodermo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Estrella de mar,Asteroideo,Equinodermo,"
"876",NA,"Campeche","Galateido",1983,1983,"Presencia de NA en Campeche","Presencia de Galateido en Campeche","Abundancia; Ecologia; Bentos; Historico; Galateido"
"877",NA,"Campeche","Gasterí_podo,Gastrí_podo,Molusco,",1983,1984,"Presencia de NA en Campeche","Presencia de Gasterí_podo,Gastrí_podo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gasterí_podo,Gastrí_podo,Molusco,"
"878",NA,"Campeche","Gastrí_podo,Molusco,",1987,1987,"Presencia de NA en Campeche","Presencia de Gastrí_podo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"879",NA,"Campeche","Gíçdido,Actinopterigio,",1988,1997,"Presencia de NA en Campeche","Presencia de Gíçdido,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gíçdido,Actinopterigio,"
"880",NA,"Campeche","Huachinango,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Huachinango,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Huachinango,Actinopterigio,"
"881",NA,"Campeche","Langosta",1984,1997,"Presencia de NA en Campeche","Presencia de Langosta en Campeche","Abundancia; Ecologia; Bentos; Historico; Langosta"
"882",NA,"Campeche","Lenguado,Actinopterigio,",1987,1995,"Presencia de NA en Campeche","Presencia de Lenguado,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Lenguado,Actinopterigio,"
"883",NA,"Campeche","Malacho,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Malacho,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Malacho,Actinopterigio,"
"884",NA,"Campeche","Molusco",1983,1997,"Presencia de NA en Campeche","Presencia de Molusco en Campeche","Abundancia; Ecologia; Bentos; Historico; Molusco"
"885",NA,"Campeche","Molusco,Gastrí_podo,",1984,1987,"Presencia de NA en Campeche","Presencia de Molusco,Gastrí_podo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"886",NA,"Campeche","Poliqueto",1983,1995,"Presencia de NA en Campeche","Presencia de Poliqueto en Campeche","Abundancia; Ecologia; Bentos; Historico; Poliqueto"
"887",NA,"Campeche","Pulpo,Molusco,",1984,1984,"Presencia de NA en Campeche","Presencia de Pulpo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Pulpo,Molusco,"
"888",NA,"Campeche","Raya,Elasmobranquio,",1994,1994,"Presencia de NA en Campeche","Presencia de Raya,Elasmobranquio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Raya,Elasmobranquio,"
"889",NA,"Campeche","Salmonete,Actinopterigio,",1987,1987,"Presencia de NA en Campeche","Presencia de Salmonete,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Salmonete,Actinopterigio,"
"890",NA,"Campeche","Sifoní_foro,Cnidario,",1984,1984,"Presencia de NA en Campeche","Presencia de Sifoní_foro,Cnidario, en Campeche","Abundancia; Ecologia; Bentos; Historico; Sifoní_foro,Cnidario,"
"891",NA,"Quintana Roo","Erizo de mar,Equinodermo,Equinoide,",1983,1983,"Presencia de NA en Quintana Roo","Presencia de Erizo de mar,Equinodermo,Equinoide, en Quintana Roo","Abundancia; Ecologia; Bentos; Historico; Erizo de mar,Equinodermo,Equinoide,"
"892",NA,"Quintana Roo","Estrella de mar,Asteroideo,Equinodermo,",1983,1983,"Presencia de NA en Quintana Roo","Presencia de Estrella de mar,Asteroideo,Equinodermo, en Quintana Roo","Abundancia; Ecologia; Bentos; Historico; Estrella de mar,Asteroideo,Equinodermo,"
"893",NA,"Tabasco","Actinopterigio",1983,1997,"Presencia de NA en Tabasco","Presencia de Actinopterigio en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio"
"894",NA,"Tabasco","Actinopterigio,Ballesta,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Ballesta, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ballesta,"
"895",NA,"Tabasco","Actinopterigio,Barbudo,",1988,1988,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Barbudo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Barbudo,"
"896",NA,"Tabasco","Actinopterigio,Brí_tula,",1988,1997,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Brí_tula, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Brí_tula,"
"897",NA,"Tabasco","Actinopterigio,Caríçngido,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Caríçngido, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Caríçngido,"
"898",NA,"Tabasco","Actinopterigio,Catalufa,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Catalufa, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Catalufa,"
"899",NA,"Tabasco","Actinopterigio,Congrio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Congrio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Congrio,"
"900",NA,"Tabasco","Actinopterigio,Diente de perro,",1994,1994,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Diente de perro, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Diente de perro,"
"901",NA,"Tabasco","Actinopterigio,Escorpií_n,",1987,1997,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Escorpií_n, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n,"
"902",NA,"Tabasco","Actinopterigio,Globo,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Globo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Globo,"
"903",NA,"Tabasco","Actinopterigio,Lenguado,",1988,1988,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Lenguado, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado,"
"904",NA,"Tabasco","Actinopterigio,Mojarra,",1987,1997,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Mojarra, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Mojarra,"
"905",NA,"Tabasco","Actinopterigio,Pez sapo,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Pez sapo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Pez sapo,"
"906",NA,"Tabasco","Actinopterigio,Ranisapo,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Ranisapo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ranisapo,"
"907",NA,"Tabasco","Actinopterigio,Ronco,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Ronco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco,"
"908",NA,"Tabasco","Actinopterigio,Rubio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Rubio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Rubio,"
"909",NA,"Tabasco","Actinopterigio,Serrano,",1987,1987,"Presencia de NA en Tabasco","Presencia de Actinopterigio,Serrano, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Serrano,"
"910",NA,"Tabasco","Agují_n,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Agují_n,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Agují_n,Actinopterigio,"
"911",NA,"Tabasco","Anchoa,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Anchoa,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Anchoa,Actinopterigio,"
"912",NA,"Tabasco","Anguila,Actinopterigio,",1997,1997,"Presencia de NA en Tabasco","Presencia de Anguila,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Anguila,Actinopterigio,"
"913",NA,"Tabasco","Araí±a de mar",1984,1984,"Presencia de NA en Tabasco","Presencia de Araí±a de mar en Tabasco","Abundancia; Ecologia; Bentos; Historico; Araí±a de mar"
"914",NA,"Tabasco","Bivalvo,Molusco,",1983,1997,"Presencia de NA en Tabasco","Presencia de Bivalvo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"915",NA,"Tabasco","Blanquillo,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Blanquillo,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Blanquillo,Actinopterigio,"
"916",NA,"Tabasco","Braquií_podo",1983,1983,"Presencia de NA en Tabasco","Presencia de Braquií_podo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Braquií_podo"
"917",NA,"Tabasco","Briozoo",1997,1997,"Presencia de NA en Tabasco","Presencia de Briozoo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Briozoo"
"918",NA,"Tabasco","Calamar,Molusco,",1983,1997,"Presencia de NA en Tabasco","Presencia de Calamar,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Calamar,Molusco,"
"919",NA,"Tabasco","Camarí_n",1997,1997,"Presencia de NA en Tabasco","Presencia de Camarí_n en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"920",NA,"Tabasco","Camarí_n mantis",1984,1997,"Presencia de NA en Tabasco","Presencia de Camarí_n mantis en Tabasco","Abundancia; Ecologia; Bentos; Historico; Camarí_n mantis"
"921",NA,"Tabasco","Cangrejo",1983,1997,"Presencia de NA en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"922",NA,"Tabasco","Cangrejo hermitaí±o",1983,1997,"Presencia de NA en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"923",NA,"Tabasco","Chile,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Chile,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Chile,Actinopterigio,"
"924",NA,"Tabasco","Cnidario,Aní©mona,",1983,1997,"Presencia de NA en Tabasco","Presencia de Cnidario,Aní©mona, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cnidario,Aní©mona,"
"925",NA,"Tabasco","Cofre,Actinopterigio,",1987,1997,"Presencia de NA en Tabasco","Presencia de Cofre,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cofre,Actinopterigio,"
"926",NA,"Tabasco","Cordado",1987,1997,"Presencia de NA en Tabasco","Presencia de Cordado en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cordado"
"927",NA,"Tabasco","Corvina,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Corvina,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Corvina,Actinopterigio,"
"928",NA,"Tabasco","Decíçpodo",1984,1997,"Presencia de NA en Tabasco","Presencia de Decíçpodo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Decíçpodo"
"929",NA,"Tabasco","Elasmobranquio,Raya elí©ctrica,",1988,1988,"Presencia de NA en Tabasco","Presencia de Elasmobranquio,Raya elí©ctrica, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya elí©ctrica,"
"930",NA,"Tabasco","Elasmobranquio,Raya,",1987,1994,"Presencia de NA en Tabasco","Presencia de Elasmobranquio,Raya, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya,"
"931",NA,"Tabasco","Elasmobranquio,Tiburí_n gato,",1997,1997,"Presencia de NA en Tabasco","Presencia de Elasmobranquio,Tiburí_n gato, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Tiburí_n gato,"
"932",NA,"Tabasco","Equinodermo",1983,1983,"Presencia de NA en Tabasco","Presencia de Equinodermo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Equinodermo"
"933",NA,"Tabasco","Equinodermo,Estrella de mar,",1987,1987,"Presencia de NA en Tabasco","Presencia de Equinodermo,Estrella de mar, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Estrella de mar,"
"934",NA,"Tabasco","Equinodermo,Holoturoideo,Pepino de mar,",1983,1997,"Presencia de NA en Tabasco","Presencia de Equinodermo,Holoturoideo,Pepino de mar, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Holoturoideo,Pepino de mar,"
"935",NA,"Tabasco","Equinodermo,Lirio de mar,",1983,1997,"Presencia de NA en Tabasco","Presencia de Equinodermo,Lirio de mar, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Lirio de mar,"
"936",NA,"Tabasco","Erizo de mar,Equinodermo,",1987,1988,"Presencia de NA en Tabasco","Presencia de Erizo de mar,Equinodermo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Erizo de mar,Equinodermo,"
"937",NA,"Tabasco","Erizo de mar,Equinodermo,Equinoide,",1983,1997,"Presencia de NA en Tabasco","Presencia de Erizo de mar,Equinodermo,Equinoide, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Erizo de mar,Equinodermo,Equinoide,"
"938",NA,"Tabasco","Esponja marina,Esponja,",1983,1997,"Presencia de NA en Tabasco","Presencia de Esponja marina,Esponja, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Esponja marina,Esponja,"
"939",NA,"Tabasco","Estrella de mar,Asteroideo,Equinodermo,",1983,1997,"Presencia de NA en Tabasco","Presencia de Estrella de mar,Asteroideo,Equinodermo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Estrella de mar,Asteroideo,Equinodermo,"
"940",NA,"Tabasco","Galateido",1997,1997,"Presencia de NA en Tabasco","Presencia de Galateido en Tabasco","Abundancia; Ecologia; Bentos; Historico; Galateido"
"941",NA,"Tabasco","Gamba",1988,1988,"Presencia de NA en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"942",NA,"Tabasco","Gasterí_podo,Gastrí_podo,Molusco,",1983,1997,"Presencia de NA en Tabasco","Presencia de Gasterí_podo,Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gasterí_podo,Gastrí_podo,Molusco,"
"943",NA,"Tabasco","Gastrí_podo,Molusco,",1997,1997,"Presencia de NA en Tabasco","Presencia de Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"944",NA,"Tabasco","Gobio,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Gobio,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gobio,Actinopterigio,"
"945",NA,"Tabasco","Granadero,Actinopterigio,",1995,1995,"Presencia de NA en Tabasco","Presencia de Granadero,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Granadero,Actinopterigio,"
"946",NA,"Tabasco","Gíçdido,Actinopterigio,",1988,1988,"Presencia de NA en Tabasco","Presencia de Gíçdido,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gíçdido,Actinopterigio,"
"947",NA,"Tabasco","Huachinango,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Huachinango,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Huachinango,Actinopterigio,"
"948",NA,"Tabasco","Isí_podo",1984,1984,"Presencia de NA en Tabasco","Presencia de Isí_podo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Isí_podo"
"949",NA,"Tabasco","Langostino",1984,1997,"Presencia de NA en Tabasco","Presencia de Langostino en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langostino"
"950",NA,"Tabasco","Lenguado,Actinopterigio,",1987,1997,"Presencia de NA en Tabasco","Presencia de Lenguado,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Lenguado,Actinopterigio,"
"951",NA,"Tabasco","Molusco",1984,1997,"Presencia de NA en Tabasco","Presencia de Molusco en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco"
"952",NA,"Tabasco","Molusco,Gastrí_podo,",1997,1997,"Presencia de NA en Tabasco","Presencia de Molusco,Gastrí_podo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"953",NA,"Tabasco","Ofiuroideo,Equinodermo,Ofiurido,",1983,1997,"Presencia de NA en Tabasco","Presencia de Ofiuroideo,Equinodermo,Ofiurido, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Ofiuroideo,Equinodermo,Ofiurido,"
"954",NA,"Tabasco","Poliqueto",1983,1997,"Presencia de NA en Tabasco","Presencia de Poliqueto en Tabasco","Abundancia; Ecologia; Bentos; Historico; Poliqueto"
"955",NA,"Tabasco","Pulpo,Molusco,",1983,1984,"Presencia de NA en Tabasco","Presencia de Pulpo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Pulpo,Molusco,"
"956",NA,"Tabasco","Raya,Elasmobranquio,",1994,1997,"Presencia de NA en Tabasco","Presencia de Raya,Elasmobranquio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Raya,Elasmobranquio,"
"957",NA,"Tabasco","Salmonete,Actinopterigio,",1987,1987,"Presencia de NA en Tabasco","Presencia de Salmonete,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Salmonete,Actinopterigio,"
"958",NA,"Tabasco","Tí_ncalo,Actinopterigio,",1997,1997,"Presencia de NA en Tabasco","Presencia de Tí_ncalo,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Tí_ncalo,Actinopterigio,"
"959",NA,"Tamaulipas","Actinopterigio",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio"
"960",NA,"Tamaulipas","Actinopterigio,Bagre,",1987,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Bagre, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Bagre,"
"961",NA,"Tamaulipas","Actinopterigio,Ballesta,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Ballesta, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ballesta,"
"962",NA,"Tamaulipas","Actinopterigio,Barbudo,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Barbudo, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Barbudo,"
"963",NA,"Tamaulipas","Actinopterigio,Barracuda,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Barracuda, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Barracuda,"
