"Region","Campo","Area","Regions","Key","Title","Keywords"
"Marina Suroeste","Tsimin","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Tsimin","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Tumut","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Tumut","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Uchak","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Uchak","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Uech","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Uech","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Wayil","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Wayil","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Winak","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Winak","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xanab","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Xanab","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xaxamani","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Xaxamani","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xicope","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Xicope","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xulum","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Xulum","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xux","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Xux","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Yaxche","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Yaxche","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Yetic","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Yetic","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Yum","Pacific","South Pacific","Gas_Seco","Reserva Remanente de Gas seco en Yum","Gas_Seco; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Akal","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Akal","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Ayatsil","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Ayatsil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Bacab","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Bacab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Baksha","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Baksha","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Balam","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Balam","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Chac","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Chac","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Chapabil","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Chapabil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Ek","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Ek","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Ixtoc","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Ixtoc","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Kambesah","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Kambesah","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Kayab","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Kayab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Ku","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Ku","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Kutz","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Kutz","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Lum","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Lum","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Maloob","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Maloob","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Mene","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Mene","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Nab","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Nab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Nohoch","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Nohoch","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Numan","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Numan","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Pit","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Pit","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Pohp","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Pohp","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Sihil","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Sihil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Takin","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Takin","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Tekel","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Tekel","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Tson","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Tson","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Utan","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Utan","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Utsil","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Utsil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Zaap","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Zaap","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Noreste","Zazil-Ha","Atlantic","W. G. of Mexico","Gas_Natural","Reserva Remanente de Gas Natural en Zazil-Ha","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Abkatun","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Abkatun","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Akpul","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Akpul","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Alak","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Alak","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Alux","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Alux","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Amoca","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Amoca","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Ayin","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Ayin","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Batab","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Batab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Bolontiku","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Bolontiku","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Caan","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Caan","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Che","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Che","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Chuc","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Chuc","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Chuhuk","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Chuhuk","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Chukua","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Chukua","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Citam","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Citam","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Etkal","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Etkal","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Hap","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Hap","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Hayabil","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Hayabil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Hem","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Hem","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Hokchi","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Hokchi","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Homol","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Homol","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Ichalkil","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Ichalkil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Isiw","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Isiw","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Itla","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Itla","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Ixtal","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Ixtal","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kab","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kach","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kach","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kanaab","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kanaab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kastelan","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kastelan","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kax","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kax","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kay","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kay","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kix","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kix","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kopo","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kopo","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kuil","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kuil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Kunah","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Kunah","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Lakach","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Lakach","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Lalail","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Lalail","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Leek","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Leek","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Makech","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Makech","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Manik","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Manik","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","May","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en May","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Men","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Men","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Mison","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Mison","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Mizton","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Mizton","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Nak","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Nak","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Namaca","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Namaca","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Nat","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Nat","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Nen","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Nen","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Noxal","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Noxal","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Och","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Och","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Onel","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Onel","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Piklis","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Piklis","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Poctli","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Poctli","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Pokoch","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Pokoch","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Pol","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Pol","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Sinan","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Sinan","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Tabscoob","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Tabscoob","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Taratunich","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Taratunich","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Tecoalli","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Tecoalli","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Teekit","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Teekit","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Thel","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Thel","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Tlacame","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Tlacame","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Toloc","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Toloc","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Tsimin","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Tsimin","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Tumut","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Tumut","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Uchak","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Uchak","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Uech","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Uech","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Wayil","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Wayil","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Winak","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Winak","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xanab","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Xanab","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xaxamani","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Xaxamani","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xicope","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Xicope","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xulum","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Xulum","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Xux","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Xux","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Yaxche","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Yaxche","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Yetic","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Yetic","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
"Marina Suroeste","Yum","Pacific","South Pacific","Gas_Natural","Reserva Remanente de Gas Natural en Yum","Gas_Natural; Posible; Probable; Probada; MMb; Barriles"
