"","Especie","Region","Comun","Key","Key_I","Esta","Title"
"504","Tripneustes esculentus","SAM","Erizo blanco","Erizo blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Tripneustes esculentus en Maria Elena, Sian Kaan"
"505","Abudefduf saxatilis","SAM","Sargento","Sargento Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sargento Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Abudefduf saxatilis en Puerto Morelos"
"506","Aetobatus narinari","SAM","Raya pinta","Raya pinta Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Raya pinta Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Aetobatus narinari en Puerto Morelos"
"507","Anisotremus virginicus","SAM","Margarita","Margarita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Margarita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Anisotremus virginicus en Puerto Morelos"
"508","Anisotremus surinamensis","SAM","Chan Kay","Chan Kay Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chan Kay Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Anisotremus surinamensis en Puerto Morelos"
"509","Balistes capriscus","SAM","Xcochin gris","Xcochin gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Balistes capriscus en Puerto Morelos"
"510","Balistes vetula","SAM","Xcochin azul","Xcochin azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Balistes vetula en Puerto Morelos"
"511","Bodianus rufus","SAM","Boquinete de arrecife","Boquinete de arrecife Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete de arrecife Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Bodianus rufus en Puerto Morelos"
"512","Canthidermis sufflamen","SAM","Xcochin blanco","Xcochin blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Canthidermis sufflamen en Puerto Morelos"
"513","Caranx ruber","SAM","Cojinuda","Cojinuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Caranx ruber en Puerto Morelos"
"514","Caranx latus","SAM","Jurel ojon","Jurel ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Jurel ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Caranx latus en Puerto Morelos"
"515","Caranx bartholomaei","SAM","Cojinuda amarilla","Cojinuda amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Caranx bartholomaei en Puerto Morelos"
"516","Caranx crysos","SAM","Cojinuda gris","Cojinuda gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Caranx crysos en Puerto Morelos"
"517","Cephalopholis cruentatus","SAM","Cabrilla de roca","Cabrilla de roca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla de roca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Cephalopholis cruentatus en Puerto Morelos"
"518","Cephalopholis fulva","SAM","Manzanita","Manzanita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Manzanita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Cephalopholis fulva en Puerto Morelos"
"519","Epinephelus guttatus","SAM","Cabrilla payaso","Cabrilla payaso Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla payaso Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Epinephelus guttatus en Puerto Morelos"
"520","Chromis sp.","SAM","Chromis","Chromis Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chromis Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Chromis sp. en Puerto Morelos"
"521","Damisela sp.","SAM","Damisela","Damisela Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Damisela sp. en Puerto Morelos"
"522","Dasyatis americana","SAM","Bala","Bala Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Bala Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Dasyatis americana en Puerto Morelos"
"523","Epinephelus adscensionis","SAM","Cabrilla lunar","Cabrilla lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Epinephelus adscensionis en Puerto Morelos"
"524","Epinephelus striatus","SAM","Mero criollo","Mero criollo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero criollo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Epinephelus striatus en Puerto Morelos"
"525","Epinephelus morio","SAM","Mero mestizo","Mero mestizo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero mestizo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Epinephelus morio en Puerto Morelos"
"526","Gerres cinereus","SAM","Mojarra blanca","Mojarra blanca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mojarra blanca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Gerres cinereus en Puerto Morelos"
"527","Ginglymostoma cirratum","SAM","Tiburon gata","Tiburon gata Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Tiburon gata Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Ginglymostoma cirratum en Puerto Morelos"
"528","Gramma loreto","SAM","Mariposa gallo","Mariposa gallo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa gallo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Gramma loreto en Puerto Morelos"
"529","Haemulon flavolineatum","SAM","Doradito","Doradito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Doradito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon flavolineatum en Puerto Morelos"
"530","Haemulon plumierii","SAM","Matagato","Matagato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Matagato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon plumierii en Puerto Morelos"
"531","Haemulon sciurus","SAM","Chac-chi lineas azules","Chac-chi lineas azules Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi lineas azules Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon sciurus en Puerto Morelos"
"532","Haemulon aurolineatum","SAM","Zotito","Zotito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zotito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon aurolineatum en Puerto Morelos"
"533","Haemulon album","SAM","Zapatero","Zapatero Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zapatero Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon album en Puerto Morelos"
"534","Haemulon parra","SAM","Barraza","Barraza Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barraza Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon parra en Puerto Morelos"
"535","Haemulon melanurum","SAM","Zote","Zote Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zote Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon melanurum en Puerto Morelos"
"536","Haemulon macrostomun","SAM","Chac-chi de cueva","Chac-chi de cueva Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi de cueva Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon macrostomun en Puerto Morelos"
"537","Haemulon sp.","SAM","Chac-chi","Chac-chi Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon sp. en Puerto Morelos"
"538","Haemulon chrysargyreum","SAM","Ronco boca chica","Ronco boca chica Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco boca chica Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon chrysargyreum en Puerto Morelos"
"539","Haemulon carbonarium","SAM","Chac-chi cola negra","Chac-chi cola negra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi cola negra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon carbonarium en Puerto Morelos"
"540","Haemulon striatum","SAM","Ronco rayado","Ronco rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Haemulon striatum en Puerto Morelos"
"541","Holacanthus ciliaris","SAM","Angel reina","Angel reina Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel reina Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Holacanthus ciliaris en Puerto Morelos"
"542","Holacanthus tricolor","SAM","Chabelita tricolor","Chabelita tricolor Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chabelita tricolor Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Holacanthus tricolor en Puerto Morelos"
"543","Kyphosus sectatrix/incisor","SAM","Cagona","Cagona Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cagona Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Kyphosus sectatrix/incisor en Puerto Morelos"
"544","Lachnolaimus maximus","SAM","Boquinete","Boquinete Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lachnolaimus maximus en Puerto Morelos"
"545","Lancero sp.","SAM","Cirujanos","Cirujanos Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cirujanos Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lancero sp. en Puerto Morelos"
"546","Loro sp.","SAM","Loros","Loros Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loros Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Loro sp. en Puerto Morelos"
"547","Lutjanus apodus","SAM","Pargo amarillo","Pargo amarillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo amarillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus apodus en Puerto Morelos"
"548","Lutjanus mahogoni","SAM","Pargo ojon","Pargo ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus mahogoni en Puerto Morelos"
"549","Lutjanus griseus","SAM","Pargo mulato","Pargo mulato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo mulato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus griseus en Puerto Morelos"
"550","Lutjanus synagris","SAM","Pargo rayado","Pargo rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus synagris en Puerto Morelos"
"551","Lutjanus cyanopterus","SAM","Pargo cubera","Pargo cubera Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo cubera Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus cyanopterus en Puerto Morelos"
"552","Lutjanus analis","SAM","Pargo lunar","Pargo lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus analis en Puerto Morelos"
"553","Lutjanus sp.","SAM","Pargo","Pargo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus sp. en Puerto Morelos"
"554","Lutjanus jocu","SAM","Pargo lloron","Pargo lloron Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lloron Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Lutjanus jocu en Puerto Morelos"
"555","Mariposa sp.","SAM","Mariposa","Mariposa Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Mariposa sp. en Puerto Morelos"
"556","Melichtys niger","SAM","Xcochin negro","Xcochin negro Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin negro Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Melichtys niger en Puerto Morelos"
"557","Microspathodon chrysurus","SAM","Damisela cola amarilla","Damisela cola amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela cola amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Microspathodon chrysurus en Puerto Morelos"
"558","Mycteroperca phenax","SAM","Escobillo","Escobillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Escobillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Mycteroperca phenax en Puerto Morelos"
"559","Mycteroperca bonaci","SAM","Abadejo","Abadejo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Abadejo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Mycteroperca bonaci en Puerto Morelos"
"560","Mycteroperca tigris","SAM","Mero tigre","Mero tigre Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero tigre Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Mycteroperca tigris en Puerto Morelos"
"561","Mycteroperca interstitialis","SAM","Mero boca amarilla","Mero boca amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero boca amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Mycteroperca interstitialis en Puerto Morelos"
"562","Ocyurus chrysurus","SAM","Rubia","Rubia Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Rubia Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Ocyurus chrysurus en Puerto Morelos"
"563","Pluma sp.","SAM","Pluma","Pluma Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pluma Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Pluma sp. en Puerto Morelos"
"564","Pomacanthus arcuatus","SAM","Angel gris","Angel gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Pomacanthus arcuatus en Puerto Morelos"
"565","Pomacanthus paru","SAM","Angel frances","Angel frances Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel frances Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Pomacanthus paru en Puerto Morelos"
"566","Pterois volitans/miles","SAM","Pez leon","Pez leon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pez leon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Pterois volitans/miles en Puerto Morelos"
"567","Scarus coeruleus","SAM","Loro azul","Loro azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Scarus coeruleus en Puerto Morelos"
"568","Scarus vetula","SAM","Loro bigoton","Loro bigoton Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro bigoton Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Scarus vetula en Puerto Morelos"
"569","Scarus coelestinus","SAM","Loro medianoche","Loro medianoche Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro medianoche Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Scarus coelestinus en Puerto Morelos"
"570","Scomberomorus regalis","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Scomberomorus regalis en Puerto Morelos"
"571","Scomberomorus sp.","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Scomberomorus sp. en Puerto Morelos"
"572","Sparisoma viride","SAM","Loro lunar","Loro lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Sparisoma viride en Puerto Morelos"
"573","Sparisoma aurofrenatum","SAM","Loro aleta roja","Loro aleta roja Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro aleta roja Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Sparisoma aurofrenatum en Puerto Morelos"
"574","Sphyraena barracuda","SAM","Barracuda","Barracuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barracuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Sphyraena barracuda en Puerto Morelos"
"575","Thalassoma bifasciatum","SAM","Vieja cabeza azul","Vieja cabeza azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Vieja cabeza azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Thalassoma bifasciatum en Puerto Morelos"
"576","Vieja sp.","SAM","Vieja","Vieja Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Vieja Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Vieja sp. en Puerto Morelos"
"577","Xcochin sp.","SAM","Xcochin","Xcochin Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Xcochin sp. en Puerto Morelos"
"578","Diadema antillarum","SAM","Erizo negro","Erizo negro Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo negro Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Diadema antillarum en Puerto Morelos"
"579","Eucidaris tribuloides","SAM","Erizo lapiz","Erizo lapiz Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo lapiz Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Eucidaris tribuloides en Puerto Morelos"
"580","Holothuroidea sp.","SAM","Pepino de mar","Pepino de mar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pepino de mar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Holothuroidea sp. en Puerto Morelos"
"581","Octopus sp.","SAM","Pulpo","Pulpo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pulpo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Octopus sp. en Puerto Morelos"
"582","Erizo sp.","SAM","Erizo","Erizo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Erizo sp. en Puerto Morelos"
"583","Panulirus argus","SAM","Langosta espinosa","Langosta espinosa Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Langosta espinosa Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Panulirus argus en Puerto Morelos"
"584","Panulirus guttatus","SAM","Langosta","Langosta Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Langosta Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Panulirus guttatus en Puerto Morelos"
"585","Pterois volitans","SAM","Pez leon","Pez leon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pez leon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Pterois volitans en Puerto Morelos"
"586","Stenopus hispidus","SAM","Camaron boxeador","Camaron boxeador Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Camaron boxeador Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Stenopus hispidus en Puerto Morelos"
"587","Strombus gigas","SAM","Caracol rosado","Caracol rosado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Caracol rosado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Strombus gigas en Puerto Morelos"
"588","Tripneustes esculentus","SAM","Erizo blanco","Erizo blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIII","Talla de Tripneustes esculentus en Puerto Morelos"
"589","Abudefduf saxatilis","SAM","Sargento","Sargento Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sargento Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Abudefduf saxatilis en Banco Chinchorro"
"590","Aetobatus narinari","SAM","Raya pinta","Raya pinta Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Raya pinta Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Aetobatus narinari en Banco Chinchorro"
"591","Anisotremus virginicus","SAM","Margarita","Margarita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Margarita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Anisotremus virginicus en Banco Chinchorro"
"592","Anisotremus surinamensis","SAM","Chan Kay","Chan Kay Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chan Kay Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Anisotremus surinamensis en Banco Chinchorro"
"593","Balistes capriscus","SAM","Xcochin gris","Xcochin gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Balistes capriscus en Banco Chinchorro"
"594","Balistes vetula","SAM","Xcochin azul","Xcochin azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Balistes vetula en Banco Chinchorro"
